menu_id,date_id,restaurant_id
11014,20220705,14
11015,20220705,15
11016,20220705,16
11017,20220705,17
11018,20220705,18
11019,20220705,19
11020,20220705,20
11021,20220706,1
11022,20220706,2
11023,20220706,3
11024,20220706,4
11025,20220706,5
11026,20220706,6
11027,20220706,7
11028,20220706,8
11029,20220706,9
11030,20220706,10
11031,20220706,11
11032,20220706,12
11033,20220706,13
11034,20220706,14
11035,20220706,15
11036,20220706,16
11037,20220706,17
11038,20220706,18
11039,20220706,19
11040,20220706,20
11041,20220707,1
11042,20220707,2
11043,20220707,3
11044,20220707,4
11045,20220707,5
11046,20220707,6
11047,20220707,7
11048,20220707,8
11049,20220707,9
11050,20220707,10
11051,20220707,11
11052,20220707,12
11053,20220707,13
11054,20220707,14
11055,20220707,15
11056,20220707,16
11057,20220707,17
11058,20220707,18
11059,20220707,19
11060,20220707,20
11061,20220708,1
11062,20220708,2
11063,20220708,3
11064,20220708,4
11065,20220708,5
11066,20220708,6
11067,20220708,7
11068,20220708,8
11069,20220708,9
11070,20220708,10
11071,20220708,11
11072,20220708,12
11073,20220708,13
11074,20220708,14
11075,20220708,15
11076,20220708,16
11077,20220708,17
11078,20220708,18
11079,20220708,19
11080,20220708,20
11081,20220709,1
11082,20220709,2
11083,20220709,3
11084,20220709,4
11085,20220709,5
11086,20220709,6
11087,20220709,7
11088,20220709,8
11089,20220709,9
11090,20220709,10
11091,20220709,11
11092,20220709,12
11093,20220709,13
11094,20220709,14
11095,20220709,15
11096,20220709,16
11097,20220709,17
11098,20220709,18
11099,20220709,19
11100,20220709,20
11101,20220710,1
11102,20220710,2
11103,20220710,3
11104,20220710,4
11105,20220710,5
11106,20220710,6
11107,20220710,7
11108,20220710,8
11109,20220710,9
11110,20220710,10
11111,20220710,11
11112,20220710,12
11113,20220710,13
11114,20220710,14
11115,20220710,15
11116,20220710,16
11117,20220710,17
11118,20220710,18
11119,20220710,19
11120,20220710,20
11121,20220711,1
11122,20220711,2
11123,20220711,3
11124,20220711,4
11125,20220711,5
11126,20220711,6
11127,20220711,7
11128,20220711,8
11129,20220711,9
11130,20220711,10
11131,20220711,11
11132,20220711,12
11133,20220711,13
11134,20220711,14
11135,20220711,15
11136,20220711,16
11137,20220711,17
11138,20220711,18
11139,20220711,19
11140,20220711,20
11141,20220712,1
11142,20220712,2
11143,20220712,3
11144,20220712,4
11145,20220712,5
11146,20220712,6
11147,20220712,7
11148,20220712,8
11149,20220712,9
11150,20220712,10
11151,20220712,11
11152,20220712,12
11153,20220712,13
11154,20220712,14
11155,20220712,15
11156,20220712,16
11157,20220712,17
11158,20220712,18
11159,20220712,19
11160,20220712,20
11161,20220713,1
11162,20220713,2
11163,20220713,3
11164,20220713,4
11165,20220713,5
11166,20220713,6
11167,20220713,7
11168,20220713,8
11169,20220713,9
11170,20220713,10
11171,20220713,11
11172,20220713,12
11173,20220713,13
11174,20220713,14
11175,20220713,15
11176,20220713,16
11177,20220713,17
11178,20220713,18
11179,20220713,19
11180,20220713,20
11181,20220714,1
11182,20220714,2
11183,20220714,3
11184,20220714,4
11185,20220714,5
11186,20220714,6
11187,20220714,7
11188,20220714,8
11189,20220714,9
11190,20220714,10
11191,20220714,11
11192,20220714,12
11193,20220714,13
11194,20220714,14
11195,20220714,15
11196,20220714,16
11197,20220714,17
11198,20220714,18
11199,20220714,19
11200,20220714,20
11201,20220715,1
11202,20220715,2
11203,20220715,3
11204,20220715,4
11205,20220715,5
11206,20220715,6
11207,20220715,7
11208,20220715,8
11209,20220715,9
11210,20220715,10
11211,20220715,11
11212,20220715,12
11213,20220715,13
11214,20220715,14
11215,20220715,15
11216,20220715,16
11217,20220715,17
11218,20220715,18
11219,20220715,19
11220,20220715,20
11221,20220716,1
11222,20220716,2
11223,20220716,3
11224,20220716,4
11225,20220716,5
11226,20220716,6
11227,20220716,7
11228,20220716,8
11229,20220716,9
11230,20220716,10
11231,20220716,11
11232,20220716,12
11233,20220716,13
11234,20220716,14
11235,20220716,15
11236,20220716,16
11237,20220716,17
11238,20220716,18
11239,20220716,19
11240,20220716,20
11241,20220717,1
11242,20220717,2
11243,20220717,3
11244,20220717,4
11245,20220717,5
11246,20220717,6
11247,20220717,7
11248,20220717,8
11249,20220717,9
11250,20220717,10
11251,20220717,11
11252,20220717,12
11253,20220717,13
11254,20220717,14
11255,20220717,15
11256,20220717,16
11257,20220717,17
11258,20220717,18
11259,20220717,19
11260,20220717,20
11261,20220718,1
11262,20220718,2
11263,20220718,3
11264,20220718,4
11265,20220718,5
11266,20220718,6
11267,20220718,7
11268,20220718,8
11269,20220718,9
11270,20220718,10
11271,20220718,11
11272,20220718,12
11273,20220718,13
11274,20220718,14
11275,20220718,15
11276,20220718,16
11277,20220718,17
11278,20220718,18
11279,20220718,19
11280,20220718,20
11281,20220719,1
11282,20220719,2
11283,20220719,3
11284,20220719,4
11285,20220719,5
11286,20220719,6
11287,20220719,7
11288,20220719,8
11289,20220719,9
11290,20220719,10
11291,20220719,11
11292,20220719,12
11293,20220719,13
11294,20220719,14
11295,20220719,15
11296,20220719,16
11297,20220719,17
11298,20220719,18
11299,20220719,19
11300,20220719,20
11301,20220720,1
11302,20220720,2
11303,20220720,3
11304,20220720,4
11305,20220720,5
11306,20220720,6
11307,20220720,7
11308,20220720,8
11309,20220720,9
11310,20220720,10
11311,20220720,11
11312,20220720,12
11313,20220720,13
11314,20220720,14
11315,20220720,15
11316,20220720,16
11317,20220720,17
11318,20220720,18
11319,20220720,19
11320,20220720,20
11321,20220721,1
11322,20220721,2
11323,20220721,3
11324,20220721,4
11325,20220721,5
11326,20220721,6
11327,20220721,7
11328,20220721,8
11329,20220721,9
11330,20220721,10
11331,20220721,11
11332,20220721,12
11333,20220721,13
11334,20220721,14
11335,20220721,15
11336,20220721,16
11337,20220721,17
11338,20220721,18
11339,20220721,19
11340,20220721,20
11341,20220722,1
11342,20220722,2
11343,20220722,3
11344,20220722,4
11345,20220722,5
11346,20220722,6
11347,20220722,7
11348,20220722,8
11349,20220722,9
11350,20220722,10
11351,20220722,11
11352,20220722,12
11353,20220722,13
11354,20220722,14
11355,20220722,15
11356,20220722,16
11357,20220722,17
11358,20220722,18
11359,20220722,19
11360,20220722,20
11361,20220723,1
11362,20220723,2
11363,20220723,3
11364,20220723,4
11365,20220723,5
11366,20220723,6
11367,20220723,7
11368,20220723,8
11369,20220723,9
11370,20220723,10
11371,20220723,11
11372,20220723,12
11373,20220723,13
11374,20220723,14
11375,20220723,15
11376,20220723,16
11377,20220723,17
11378,20220723,18
11379,20220723,19
11380,20220723,20
11381,20220724,1
11382,20220724,2
11383,20220724,3
11384,20220724,4
11385,20220724,5
11386,20220724,6
11387,20220724,7
11388,20220724,8
11389,20220724,9
11390,20220724,10
11391,20220724,11
11392,20220724,12
11393,20220724,13
11394,20220724,14
11395,20220724,15
11396,20220724,16
11397,20220724,17
11398,20220724,18
11399,20220724,19
11400,20220724,20
11401,20220725,1
11402,20220725,2
11403,20220725,3
11404,20220725,4
11405,20220725,5
11406,20220725,6
11407,20220725,7
11408,20220725,8
11409,20220725,9
11410,20220725,10
11411,20220725,11
11412,20220725,12
11413,20220725,13
11414,20220725,14
11415,20220725,15
11416,20220725,16
11417,20220725,17
11418,20220725,18
11419,20220725,19
11420,20220725,20
11421,20220726,1
11422,20220726,2
11423,20220726,3
11424,20220726,4
11425,20220726,5
11426,20220726,6
11427,20220726,7
11428,20220726,8
11429,20220726,9
11430,20220726,10
11431,20220726,11
11432,20220726,12
11433,20220726,13
11434,20220726,14
11435,20220726,15
11436,20220726,16
11437,20220726,17
11438,20220726,18
11439,20220726,19
11440,20220726,20
11441,20220727,1
11442,20220727,2
11443,20220727,3
11444,20220727,4
11445,20220727,5
11446,20220727,6
11447,20220727,7
11448,20220727,8
11449,20220727,9
11450,20220727,10
11451,20220727,11
11452,20220727,12
11453,20220727,13
11454,20220727,14
11455,20220727,15
11456,20220727,16
11457,20220727,17
11458,20220727,18
11459,20220727,19
11460,20220727,20
11461,20220728,1
11462,20220728,2
11463,20220728,3
11464,20220728,4
11465,20220728,5
11466,20220728,6
11467,20220728,7
11468,20220728,8
11469,20220728,9
11470,20220728,10
11471,20220728,11
11472,20220728,12
11473,20220728,13
11474,20220728,14
11475,20220728,15
11476,20220728,16
11477,20220728,17
11478,20220728,18
11479,20220728,19
11480,20220728,20
11481,20220729,1
11482,20220729,2
11483,20220729,3
11484,20220729,4
11485,20220729,5
11486,20220729,6
11487,20220729,7
11488,20220729,8
11489,20220729,9
11490,20220729,10
11491,20220729,11
11492,20220729,12
11493,20220729,13
11494,20220729,14
11495,20220729,15
11496,20220729,16
11497,20220729,17
11498,20220729,18
11499,20220729,19
11500,20220729,20
11501,20220730,1
11502,20220730,2
11503,20220730,3
11504,20220730,4
11505,20220730,5
11506,20220730,6
11507,20220730,7
11508,20220730,8
11509,20220730,9
11510,20220730,10
11511,20220730,11
11512,20220730,12
11513,20220730,13
11514,20220730,14
11515,20220730,15
11516,20220730,16
11517,20220730,17
11518,20220730,18
11519,20220730,19
11520,20220730,20
11521,20220731,1
11522,20220731,2
11523,20220731,3
11524,20220731,4
11525,20220731,5
11526,20220731,6
11527,20220731,7
11528,20220731,8
11529,20220731,9
11530,20220731,10
11531,20220731,11
11532,20220731,12
11533,20220731,13
11534,20220731,14
11535,20220731,15
11536,20220731,16
11537,20220731,17
11538,20220731,18
11539,20220731,19
11540,20220731,20
11541,20220801,1
11542,20220801,2
11543,20220801,3
11544,20220801,4
11545,20220801,5
11546,20220801,6
11547,20220801,7
11548,20220801,8
11549,20220801,9
11550,20220801,10
11551,20220801,11
11552,20220801,12
11553,20220801,13
11554,20220801,14
11555,20220801,15
11556,20220801,16
11557,20220801,17
11558,20220801,18
11559,20220801,19
11560,20220801,20
11561,20220802,1
11562,20220802,2
11563,20220802,3
11564,20220802,4
11565,20220802,5
11566,20220802,6
11567,20220802,7
11568,20220802,8
11569,20220802,9
11570,20220802,10
11571,20220802,11
11572,20220802,12
11573,20220802,13
11574,20220802,14
11575,20220802,15
11576,20220802,16
11577,20220802,17
11578,20220802,18
11579,20220802,19
11580,20220802,20
11581,20220803,1
11582,20220803,2
11583,20220803,3
11584,20220803,4
11585,20220803,5
11586,20220803,6
11587,20220803,7
11588,20220803,8
11589,20220803,9
11590,20220803,10
11591,20220803,11
11592,20220803,12
11593,20220803,13
11594,20220803,14
11595,20220803,15
11596,20220803,16
11597,20220803,17
11598,20220803,18
11599,20220803,19
11600,20220803,20
11601,20220804,1
11602,20220804,2
11603,20220804,3
11604,20220804,4
11605,20220804,5
11606,20220804,6
11607,20220804,7
11608,20220804,8
11609,20220804,9
11610,20220804,10
11611,20220804,11
11612,20220804,12
11613,20220804,13
11614,20220804,14
11615,20220804,15
11616,20220804,16
11617,20220804,17
11618,20220804,18
11619,20220804,19
11620,20220804,20
11621,20220805,1
11622,20220805,2
11623,20220805,3
11624,20220805,4
11625,20220805,5
11626,20220805,6
11627,20220805,7
11628,20220805,8
11629,20220805,9
11630,20220805,10
11631,20220805,11
11632,20220805,12
11633,20220805,13
11634,20220805,14
11635,20220805,15
11636,20220805,16
11637,20220805,17
11638,20220805,18
11639,20220805,19
11640,20220805,20
11641,20220806,1
11642,20220806,2
11643,20220806,3
11644,20220806,4
11645,20220806,5
11646,20220806,6
11647,20220806,7
11648,20220806,8
11649,20220806,9
11650,20220806,10
11651,20220806,11
11652,20220806,12
11653,20220806,13
11654,20220806,14
11655,20220806,15
11656,20220806,16
11657,20220806,17
11658,20220806,18
11659,20220806,19
11660,20220806,20
11661,20220807,1
11662,20220807,2
11663,20220807,3
11664,20220807,4
11665,20220807,5
11666,20220807,6
11667,20220807,7
11668,20220807,8
11669,20220807,9
11670,20220807,10
11671,20220807,11
11672,20220807,12
11673,20220807,13
11674,20220807,14
11675,20220807,15
11676,20220807,16
11677,20220807,17
11678,20220807,18
11679,20220807,19
11680,20220807,20
11681,20220808,1
11682,20220808,2
11683,20220808,3
11684,20220808,4
11685,20220808,5
11686,20220808,6
11687,20220808,7
11688,20220808,8
11689,20220808,9
11690,20220808,10
11691,20220808,11
11692,20220808,12
11693,20220808,13
11694,20220808,14
11695,20220808,15
11696,20220808,16
11697,20220808,17
11698,20220808,18
11699,20220808,19
11700,20220808,20
11701,20220809,1
11702,20220809,2
11703,20220809,3
11704,20220809,4
11705,20220809,5
11706,20220809,6
11707,20220809,7
11708,20220809,8
11709,20220809,9
11710,20220809,10
11711,20220809,11
11712,20220809,12
11713,20220809,13
11714,20220809,14
11715,20220809,15
11716,20220809,16
11717,20220809,17
11718,20220809,18
11719,20220809,19
11720,20220809,20
11721,20220810,1
11722,20220810,2
11723,20220810,3
11724,20220810,4
11725,20220810,5
11726,20220810,6
11727,20220810,7
11728,20220810,8
11729,20220810,9
11730,20220810,10
11731,20220810,11
11732,20220810,12
11733,20220810,13
11734,20220810,14
11735,20220810,15
11736,20220810,16
11737,20220810,17
11738,20220810,18
11739,20220810,19
11740,20220810,20
11741,20220811,1
11742,20220811,2
11743,20220811,3
11744,20220811,4
11745,20220811,5
11746,20220811,6
11747,20220811,7
11748,20220811,8
11749,20220811,9
11750,20220811,10
11751,20220811,11
11752,20220811,12
11753,20220811,13
11754,20220811,14
11755,20220811,15
11756,20220811,16
11757,20220811,17
11758,20220811,18
11759,20220811,19
11760,20220811,20
11761,20220812,1
11762,20220812,2
11763,20220812,3
11764,20220812,4
11765,20220812,5
11766,20220812,6
11767,20220812,7
11768,20220812,8
11769,20220812,9
11770,20220812,10
11771,20220812,11
11772,20220812,12
11773,20220812,13
11774,20220812,14
11775,20220812,15
11776,20220812,16
11777,20220812,17
11778,20220812,18
11779,20220812,19
11780,20220812,20
11781,20220813,1
11782,20220813,2
11783,20220813,3
11784,20220813,4
11785,20220813,5
11786,20220813,6
11787,20220813,7
11788,20220813,8
11789,20220813,9
11790,20220813,10
11791,20220813,11
11792,20220813,12
11793,20220813,13
11794,20220813,14
11795,20220813,15
11796,20220813,16
11797,20220813,17
11798,20220813,18
11799,20220813,19
11800,20220813,20
11801,20220814,1
11802,20220814,2
11803,20220814,3
11804,20220814,4
11805,20220814,5
11806,20220814,6
11807,20220814,7
11808,20220814,8
11809,20220814,9
11810,20220814,10
11811,20220814,11
11812,20220814,12
11813,20220814,13
11814,20220814,14
11815,20220814,15
11816,20220814,16
11817,20220814,17
11818,20220814,18
11819,20220814,19
11820,20220814,20
11821,20220815,1
11822,20220815,2
11823,20220815,3
11824,20220815,4
11825,20220815,5
11826,20220815,6
11827,20220815,7
11828,20220815,8
11829,20220815,9
11830,20220815,10
11831,20220815,11
11832,20220815,12
11833,20220815,13
11834,20220815,14
11835,20220815,15
11836,20220815,16
11837,20220815,17
11838,20220815,18
11839,20220815,19
11840,20220815,20
11841,20220816,1
11842,20220816,2
11843,20220816,3
11844,20220816,4
11845,20220816,5
11846,20220816,6
11847,20220816,7
11848,20220816,8
11849,20220816,9
11850,20220816,10
11851,20220816,11
11852,20220816,12
11853,20220816,13
11854,20220816,14
11855,20220816,15
11856,20220816,16
11857,20220816,17
11858,20220816,18
11859,20220816,19
11860,20220816,20
11861,20220817,1
11862,20220817,2
11863,20220817,3
11864,20220817,4
11865,20220817,5
11866,20220817,6
11867,20220817,7
11868,20220817,8
11869,20220817,9
11870,20220817,10
11871,20220817,11
11872,20220817,12
11873,20220817,13
11874,20220817,14
11875,20220817,15
11876,20220817,16
11877,20220817,17
11878,20220817,18
11879,20220817,19
11880,20220817,20
11881,20220818,1
11882,20220818,2
11883,20220818,3
11884,20220818,4
11885,20220818,5
11886,20220818,6
11887,20220818,7
11888,20220818,8
11889,20220818,9
11890,20220818,10
11891,20220818,11
11892,20220818,12
11893,20220818,13
11894,20220818,14
11895,20220818,15
11896,20220818,16
11897,20220818,17
11898,20220818,18
11899,20220818,19
11900,20220818,20
11901,20220819,1
11902,20220819,2
11903,20220819,3
11904,20220819,4
11905,20220819,5
11906,20220819,6
11907,20220819,7
11908,20220819,8
11909,20220819,9
11910,20220819,10
11911,20220819,11
11912,20220819,12
11913,20220819,13
11914,20220819,14
11915,20220819,15
11916,20220819,16
11917,20220819,17
11918,20220819,18
11919,20220819,19
11920,20220819,20
11921,20220820,1
11922,20220820,2
11923,20220820,3
11924,20220820,4
11925,20220820,5
11926,20220820,6
11927,20220820,7
11928,20220820,8
11929,20220820,9
11930,20220820,10
11931,20220820,11
11932,20220820,12
11933,20220820,13
11934,20220820,14
11935,20220820,15
11936,20220820,16
11937,20220820,17
11938,20220820,18
11939,20220820,19
11940,20220820,20
11941,20220821,1
11942,20220821,2
11943,20220821,3
11944,20220821,4
11945,20220821,5
11946,20220821,6
11947,20220821,7
11948,20220821,8
11949,20220821,9
11950,20220821,10
11951,20220821,11
11952,20220821,12
11953,20220821,13
11954,20220821,14
11955,20220821,15
11956,20220821,16
11957,20220821,17
11958,20220821,18
11959,20220821,19
11960,20220821,20
11961,20220822,1
11962,20220822,2
11963,20220822,3
11964,20220822,4
11965,20220822,5
11966,20220822,6
11967,20220822,7
11968,20220822,8
11969,20220822,9
11970,20220822,10
11971,20220822,11
11972,20220822,12
11973,20220822,13
11974,20220822,14
11975,20220822,15
11976,20220822,16
11977,20220822,17
11978,20220822,18
11979,20220822,19
11980,20220822,20
11981,20220823,1
11982,20220823,2
11983,20220823,3
11984,20220823,4
11985,20220823,5
11986,20220823,6
11987,20220823,7
11988,20220823,8
11989,20220823,9
11990,20220823,10
11991,20220823,11
11992,20220823,12
11993,20220823,13
11994,20220823,14
11995,20220823,15
11996,20220823,16
11997,20220823,17
11998,20220823,18
11999,20220823,19
12000,20220823,20
12001,20220824,1
12002,20220824,2
12003,20220824,3
12004,20220824,4
12005,20220824,5
12006,20220824,6
12007,20220824,7
12008,20220824,8
12009,20220824,9
12010,20220824,10
12011,20220824,11
12012,20220824,12
12013,20220824,13
12014,20220824,14
12015,20220824,15
12016,20220824,16
12017,20220824,17
12018,20220824,18
12019,20220824,19
12020,20220824,20
12021,20220825,1
12022,20220825,2
12023,20220825,3
12024,20220825,4
12025,20220825,5
12026,20220825,6
12027,20220825,7
12028,20220825,8
12029,20220825,9
12030,20220825,10
12031,20220825,11
12032,20220825,12
12033,20220825,13
12034,20220825,14
12035,20220825,15
12036,20220825,16
12037,20220825,17
12038,20220825,18
12039,20220825,19
12040,20220825,20
12041,20220826,1
12042,20220826,2
12043,20220826,3
12044,20220826,4
12045,20220826,5
12046,20220826,6
12047,20220826,7
12048,20220826,8
12049,20220826,9
12050,20220826,10
12051,20220826,11
12052,20220826,12
12053,20220826,13
12054,20220826,14
12055,20220826,15
12056,20220826,16
12057,20220826,17
12058,20220826,18
12059,20220826,19
12060,20220826,20
12061,20220827,1
12062,20220827,2
12063,20220827,3
12064,20220827,4
12065,20220827,5
12066,20220827,6
12067,20220827,7
12068,20220827,8
12069,20220827,9
12070,20220827,10
12071,20220827,11
12072,20220827,12
12073,20220827,13
12074,20220827,14
12075,20220827,15
12076,20220827,16
12077,20220827,17
12078,20220827,18
12079,20220827,19
12080,20220827,20
12081,20220828,1
12082,20220828,2
12083,20220828,3
12084,20220828,4
12085,20220828,5
12086,20220828,6
12087,20220828,7
12088,20220828,8
12089,20220828,9
12090,20220828,10
12091,20220828,11
12092,20220828,12
12093,20220828,13
12094,20220828,14
12095,20220828,15
12096,20220828,16
12097,20220828,17
12098,20220828,18
12099,20220828,19
12100,20220828,20
12101,20220829,1
12102,20220829,2
12103,20220829,3
12104,20220829,4
12105,20220829,5
12106,20220829,6
12107,20220829,7
12108,20220829,8
12109,20220829,9
12110,20220829,10
12111,20220829,11
12112,20220829,12
12113,20220829,13
12114,20220829,14
12115,20220829,15
12116,20220829,16
12117,20220829,17
12118,20220829,18
12119,20220829,19
12120,20220829,20
12121,20220830,1
12122,20220830,2
12123,20220830,3
12124,20220830,4
12125,20220830,5
12126,20220830,6
12127,20220830,7
12128,20220830,8
12129,20220830,9
12130,20220830,10
12131,20220830,11
12132,20220830,12
12133,20220830,13
12134,20220830,14
12135,20220830,15
12136,20220830,16
12137,20220830,17
12138,20220830,18
12139,20220830,19
12140,20220830,20
12141,20220831,1
12142,20220831,2
12143,20220831,3
12144,20220831,4
12145,20220831,5
12146,20220831,6
12147,20220831,7
12148,20220831,8
12149,20220831,9
12150,20220831,10
12151,20220831,11
12152,20220831,12
12153,20220831,13
12154,20220831,14
12155,20220831,15
12156,20220831,16
12157,20220831,17
12158,20220831,18
12159,20220831,19
12160,20220831,20
12161,20220901,1
12162,20220901,2
12163,20220901,3
12164,20220901,4
12165,20220901,5
12166,20220901,6
12167,20220901,7
12168,20220901,8
12169,20220901,9
12170,20220901,10
12171,20220901,11
12172,20220901,12
12173,20220901,13
12174,20220901,14
12175,20220901,15
12176,20220901,16
12177,20220901,17
12178,20220901,18
12179,20220901,19
12180,20220901,20
12181,20220902,1
12182,20220902,2
12183,20220902,3
12184,20220902,4
12185,20220902,5
12186,20220902,6
12187,20220902,7
12188,20220902,8
12189,20220902,9
12190,20220902,10
12191,20220902,11
12192,20220902,12
12193,20220902,13
12194,20220902,14
12195,20220902,15
12196,20220902,16
12197,20220902,17
12198,20220902,18
12199,20220902,19
12200,20220902,20
12201,20220903,1
12202,20220903,2
12203,20220903,3
12204,20220903,4
12205,20220903,5
12206,20220903,6
12207,20220903,7
12208,20220903,8
12209,20220903,9
12210,20220903,10
12211,20220903,11
12212,20220903,12
12213,20220903,13
12214,20220903,14
12215,20220903,15
12216,20220903,16
12217,20220903,17
12218,20220903,18
12219,20220903,19
12220,20220903,20
12221,20220904,1
12222,20220904,2
12223,20220904,3
12224,20220904,4
12225,20220904,5
12226,20220904,6
12227,20220904,7
12228,20220904,8
12229,20220904,9
12230,20220904,10
12231,20220904,11
12232,20220904,12
12233,20220904,13
12234,20220904,14
12235,20220904,15
12236,20220904,16
12237,20220904,17
12238,20220904,18
12239,20220904,19
12240,20220904,20
12241,20220905,1
12242,20220905,2
12243,20220905,3
12244,20220905,4
12245,20220905,5
12246,20220905,6
12247,20220905,7
12248,20220905,8
12249,20220905,9
12250,20220905,10
12251,20220905,11
12252,20220905,12
12253,20220905,13
12254,20220905,14
12255,20220905,15
12256,20220905,16
12257,20220905,17
12258,20220905,18
12259,20220905,19
12260,20220905,20
12261,20220906,1
12262,20220906,2
12263,20220906,3
12264,20220906,4
12265,20220906,5
12266,20220906,6
12267,20220906,7
12268,20220906,8
12269,20220906,9
12270,20220906,10
12271,20220906,11
12272,20220906,12
12273,20220906,13
12274,20220906,14
12275,20220906,15
12276,20220906,16
12277,20220906,17
12278,20220906,18
12279,20220906,19
12280,20220906,20
12281,20220907,1
12282,20220907,2
12283,20220907,3
12284,20220907,4
12285,20220907,5
12286,20220907,6
12287,20220907,7
12288,20220907,8
12289,20220907,9
12290,20220907,10
12291,20220907,11
12292,20220907,12
12293,20220907,13
12294,20220907,14
12295,20220907,15
12296,20220907,16
12297,20220907,17
12298,20220907,18
12299,20220907,19
12300,20220907,20
12301,20220908,1
12302,20220908,2
12303,20220908,3
12304,20220908,4
12305,20220908,5
12306,20220908,6
12307,20220908,7
12308,20220908,8
12309,20220908,9
12310,20220908,10
12311,20220908,11
12312,20220908,12
12313,20220908,13
12314,20220908,14
12315,20220908,15
12316,20220908,16
12317,20220908,17
12318,20220908,18
12319,20220908,19
12320,20220908,20
12321,20220909,1
12322,20220909,2
12323,20220909,3
12324,20220909,4
12325,20220909,5
12326,20220909,6
12327,20220909,7
12328,20220909,8
12329,20220909,9
12330,20220909,10
12331,20220909,11
12332,20220909,12
12333,20220909,13
12334,20220909,14
12335,20220909,15
12336,20220909,16
12337,20220909,17
12338,20220909,18
12339,20220909,19
12340,20220909,20
12341,20220910,1
12342,20220910,2
12343,20220910,3
12344,20220910,4
12345,20220910,5
12346,20220910,6
12347,20220910,7
12348,20220910,8
12349,20220910,9
12350,20220910,10
12351,20220910,11
12352,20220910,12
12353,20220910,13
12354,20220910,14
12355,20220910,15
12356,20220910,16
12357,20220910,17
12358,20220910,18
12359,20220910,19
12360,20220910,20
12361,20220911,1
12362,20220911,2
12363,20220911,3
12364,20220911,4
12365,20220911,5
12366,20220911,6
12367,20220911,7
12368,20220911,8
12369,20220911,9
12370,20220911,10
12371,20220911,11
12372,20220911,12
12373,20220911,13
12374,20220911,14
12375,20220911,15
12376,20220911,16
12377,20220911,17
12378,20220911,18
12379,20220911,19
12380,20220911,20
12381,20220912,1
12382,20220912,2
12383,20220912,3
12384,20220912,4
12385,20220912,5
12386,20220912,6
12387,20220912,7
12388,20220912,8
12389,20220912,9
12390,20220912,10
12391,20220912,11
12392,20220912,12
12393,20220912,13
12394,20220912,14
12395,20220912,15
12396,20220912,16
12397,20220912,17
12398,20220912,18
12399,20220912,19
12400,20220912,20
12401,20220913,1
12402,20220913,2
12403,20220913,3
12404,20220913,4
12405,20220913,5
12406,20220913,6
12407,20220913,7
12408,20220913,8
12409,20220913,9
12410,20220913,10
12411,20220913,11
12412,20220913,12
12413,20220913,13
12414,20220913,14
12415,20220913,15
12416,20220913,16
12417,20220913,17
12418,20220913,18
12419,20220913,19
12420,20220913,20
12421,20220914,1
12422,20220914,2
12423,20220914,3
12424,20220914,4
12425,20220914,5
12426,20220914,6
12427,20220914,7
12428,20220914,8
12429,20220914,9
12430,20220914,10
12431,20220914,11
12432,20220914,12
12433,20220914,13
12434,20220914,14
12435,20220914,15
12436,20220914,16
12437,20220914,17
12438,20220914,18
12439,20220914,19
12440,20220914,20
12441,20220915,1
12442,20220915,2
12443,20220915,3
12444,20220915,4
12445,20220915,5
12446,20220915,6
12447,20220915,7
12448,20220915,8
12449,20220915,9
12450,20220915,10
12451,20220915,11
12452,20220915,12
12453,20220915,13
12454,20220915,14
12455,20220915,15
12456,20220915,16
12457,20220915,17
12458,20220915,18
12459,20220915,19
12460,20220915,20
12461,20220916,1
12462,20220916,2
12463,20220916,3
12464,20220916,4
12465,20220916,5
12466,20220916,6
12467,20220916,7
12468,20220916,8
12469,20220916,9
12470,20220916,10
12471,20220916,11
12472,20220916,12
12473,20220916,13
12474,20220916,14
12475,20220916,15
12476,20220916,16
12477,20220916,17
12478,20220916,18
12479,20220916,19
12480,20220916,20
12481,20220917,1
12482,20220917,2
12483,20220917,3
12484,20220917,4
12485,20220917,5
12486,20220917,6
12487,20220917,7
12488,20220917,8
12489,20220917,9
12490,20220917,10
12491,20220917,11
12492,20220917,12
12493,20220917,13
12494,20220917,14
12495,20220917,15
12496,20220917,16
12497,20220917,17
12498,20220917,18
12499,20220917,19
12500,20220917,20
12501,20220918,1
12502,20220918,2
12503,20220918,3
12504,20220918,4
12505,20220918,5
12506,20220918,6
12507,20220918,7
12508,20220918,8
12509,20220918,9
12510,20220918,10
12511,20220918,11
12512,20220918,12
12513,20220918,13
12514,20220918,14
12515,20220918,15
12516,20220918,16
12517,20220918,17
12518,20220918,18
12519,20220918,19
12520,20220918,20
12521,20220919,1
12522,20220919,2
12523,20220919,3
12524,20220919,4
12525,20220919,5
12526,20220919,6
12527,20220919,7
12528,20220919,8
12529,20220919,9
12530,20220919,10
12531,20220919,11
12532,20220919,12
12533,20220919,13
12534,20220919,14
12535,20220919,15
12536,20220919,16
12537,20220919,17
12538,20220919,18
12539,20220919,19
12540,20220919,20
12541,20220920,1
12542,20220920,2
12543,20220920,3
12544,20220920,4
12545,20220920,5
12546,20220920,6
12547,20220920,7
12548,20220920,8
12549,20220920,9
12550,20220920,10
12551,20220920,11
12552,20220920,12
12553,20220920,13
12554,20220920,14
12555,20220920,15
12556,20220920,16
12557,20220920,17
12558,20220920,18
12559,20220920,19
12560,20220920,20
12561,20220921,1
12562,20220921,2
12563,20220921,3
12564,20220921,4
12565,20220921,5
12566,20220921,6
