date_id,service_date,day_of_week,month,max_temp_c,is_holiday,is_business_day,restaurant_id,cuisine_type,restaurant_segment
20220801,2022-08-01,0,8,31.30,0,1,7,Spanish,Family
20220801,2022-08-01,0,8,31.30,0,1,8,Mediterranean,Family
20220801,2022-08-01,0,8,31.30,0,1,9,Italian,Traditional
20220801,2022-08-01,0,8,31.30,0,1,10,Mediterranean,Gourmet
20220801,2022-08-01,0,8,31.30,0,1,11,Italian,Traditional
20220801,2022-08-01,0,8,31.30,0,1,12,Mediterranean,Traditional
20220801,2022-08-01,0,8,31.30,0,1,13,Grill,Gourmet
20220801,2022-08-01,0,8,31.30,0,1,14,Spanish,Traditional
20220801,2022-08-01,0,8,31.30,0,1,15,Spanish,Business
20220801,2022-08-01,0,8,31.30,0,1,16,Grill,Traditional
20220801,2022-08-01,0,8,31.30,0,1,17,Mediterranean,Traditional
20220801,2022-08-01,0,8,31.30,0,1,18,Mediterranean,Business
20220801,2022-08-01,0,8,31.30,0,1,19,Grill,Business
20220801,2022-08-01,0,8,31.30,0,1,20,Italian,Business
20220802,2022-08-02,1,8,33.80,0,1,1,Grill,Gourmet
20220802,2022-08-02,1,8,33.80,0,1,2,Spanish,Traditional
20220802,2022-08-02,1,8,33.80,0,1,3,Italian,Business
20220802,2022-08-02,1,8,33.80,0,1,4,Italian,Business
20220802,2022-08-02,1,8,33.80,0,1,5,Italian,Gourmet
20220802,2022-08-02,1,8,33.80,0,1,6,Mediterranean,Traditional
20220802,2022-08-02,1,8,33.80,0,1,7,Spanish,Family
20220802,2022-08-02,1,8,33.80,0,1,8,Mediterranean,Family
20220802,2022-08-02,1,8,33.80,0,1,9,Italian,Traditional
20220802,2022-08-02,1,8,33.80,0,1,10,Mediterranean,Gourmet
20220802,2022-08-02,1,8,33.80,0,1,11,Italian,Traditional
20220802,2022-08-02,1,8,33.80,0,1,12,Mediterranean,Traditional
20220802,2022-08-02,1,8,33.80,0,1,13,Grill,Gourmet
20220802,2022-08-02,1,8,33.80,0,1,14,Spanish,Traditional
20220802,2022-08-02,1,8,33.80,0,1,15,Spanish,Business
20220802,2022-08-02,1,8,33.80,0,1,16,Grill,Traditional
20220802,2022-08-02,1,8,33.80,0,1,17,Mediterranean,Traditional
20220802,2022-08-02,1,8,33.80,0,1,18,Mediterranean,Business
20220802,2022-08-02,1,8,33.80,0,1,19,Grill,Business
20220802,2022-08-02,1,8,33.80,0,1,20,Italian,Business
20220803,2022-08-03,2,8,34.20,0,1,1,Grill,Gourmet
20220803,2022-08-03,2,8,34.20,0,1,2,Spanish,Traditional
20220803,2022-08-03,2,8,34.20,0,1,3,Italian,Business
20220803,2022-08-03,2,8,34.20,0,1,4,Italian,Business
20220803,2022-08-03,2,8,34.20,0,1,5,Italian,Gourmet
20220803,2022-08-03,2,8,34.20,0,1,6,Mediterranean,Traditional
20220803,2022-08-03,2,8,34.20,0,1,7,Spanish,Family
20220803,2022-08-03,2,8,34.20,0,1,8,Mediterranean,Family
20220803,2022-08-03,2,8,34.20,0,1,9,Italian,Traditional
20220803,2022-08-03,2,8,34.20,0,1,10,Mediterranean,Gourmet
20220803,2022-08-03,2,8,34.20,0,1,11,Italian,Traditional
20220803,2022-08-03,2,8,34.20,0,1,12,Mediterranean,Traditional
20220803,2022-08-03,2,8,34.20,0,1,13,Grill,Gourmet
20220803,2022-08-03,2,8,34.20,0,1,14,Spanish,Traditional
20220803,2022-08-03,2,8,34.20,0,1,15,Spanish,Business
20220803,2022-08-03,2,8,34.20,0,1,16,Grill,Traditional
20220803,2022-08-03,2,8,34.20,0,1,17,Mediterranean,Traditional
20220803,2022-08-03,2,8,34.20,0,1,18,Mediterranean,Business
20220803,2022-08-03,2,8,34.20,0,1,19,Grill,Business
20220803,2022-08-03,2,8,34.20,0,1,20,Italian,Business
20220804,2022-08-04,3,8,30.50,0,1,1,Grill,Gourmet
20220804,2022-08-04,3,8,30.50,0,1,2,Spanish,Traditional
20220804,2022-08-04,3,8,30.50,0,1,3,Italian,Business
20220804,2022-08-04,3,8,30.50,0,1,4,Italian,Business
20220804,2022-08-04,3,8,30.50,0,1,5,Italian,Gourmet
20220804,2022-08-04,3,8,30.50,0,1,6,Mediterranean,Traditional
20220804,2022-08-04,3,8,30.50,0,1,7,Spanish,Family
20220804,2022-08-04,3,8,30.50,0,1,8,Mediterranean,Family
20220804,2022-08-04,3,8,30.50,0,1,9,Italian,Traditional
20220804,2022-08-04,3,8,30.50,0,1,10,Mediterranean,Gourmet
20220804,2022-08-04,3,8,30.50,0,1,11,Italian,Traditional
20220804,2022-08-04,3,8,30.50,0,1,12,Mediterranean,Traditional
20220804,2022-08-04,3,8,30.50,0,1,13,Grill,Gourmet
20220804,2022-08-04,3,8,30.50,0,1,14,Spanish,Traditional
20220804,2022-08-04,3,8,30.50,0,1,15,Spanish,Business
20220804,2022-08-04,3,8,30.50,0,1,16,Grill,Traditional
20220804,2022-08-04,3,8,30.50,0,1,17,Mediterranean,Traditional
20220804,2022-08-04,3,8,30.50,0,1,18,Mediterranean,Business
20220804,2022-08-04,3,8,30.50,0,1,19,Grill,Business
20220804,2022-08-04,3,8,30.50,0,1,20,Italian,Business
20220805,2022-08-05,4,8,36.40,0,0,1,Grill,Gourmet
20220805,2022-08-05,4,8,36.40,0,0,2,Spanish,Traditional
20220805,2022-08-05,4,8,36.40,0,0,3,Italian,Business
20220805,2022-08-05,4,8,36.40,0,0,4,Italian,Business
20220805,2022-08-05,4,8,36.40,0,0,5,Italian,Gourmet
20220805,2022-08-05,4,8,36.40,0,0,6,Mediterranean,Traditional
20220805,2022-08-05,4,8,36.40,0,0,7,Spanish,Family
20220805,2022-08-05,4,8,36.40,0,0,8,Mediterranean,Family
20220805,2022-08-05,4,8,36.40,0,0,9,Italian,Traditional
20220805,2022-08-05,4,8,36.40,0,0,10,Mediterranean,Gourmet
20220805,2022-08-05,4,8,36.40,0,0,11,Italian,Traditional
20220805,2022-08-05,4,8,36.40,0,0,12,Mediterranean,Traditional
20220805,2022-08-05,4,8,36.40,0,0,13,Grill,Gourmet
20220805,2022-08-05,4,8,36.40,0,0,14,Spanish,Traditional
20220805,2022-08-05,4,8,36.40,0,0,15,Spanish,Business
20220805,2022-08-05,4,8,36.40,0,0,16,Grill,Traditional
20220805,2022-08-05,4,8,36.40,0,0,17,Mediterranean,Traditional
20220805,2022-08-05,4,8,36.40,0,0,18,Mediterranean,Business
20220805,2022-08-05,4,8,36.40,0,0,19,Grill,Business
20220805,2022-08-05,4,8,36.40,0,0,20,Italian,Business
20220806,2022-08-06,5,8,34.20,0,0,1,Grill,Gourmet
20220806,2022-08-06,5,8,34.20,0,0,2,Spanish,Traditional
20220806,2022-08-06,5,8,34.20,0,0,3,Italian,Business
20220806,2022-08-06,5,8,34.20,0,0,4,Italian,Business
20220806,2022-08-06,5,8,34.20,0,0,5,Italian,Gourmet
20220806,2022-08-06,5,8,34.20,0,0,6,Mediterranean,Traditional
20220806,2022-08-06,5,8,34.20,0,0,7,Spanish,Family
20220806,2022-08-06,5,8,34.20,0,0,8,Mediterranean,Family
20220806,2022-08-06,5,8,34.20,0,0,9,Italian,Traditional
20220806,2022-08-06,5,8,34.20,0,0,10,Mediterranean,Gourmet
20220806,2022-08-06,5,8,34.20,0,0,11,Italian,Traditional
20220806,2022-08-06,5,8,34.20,0,0,12,Mediterranean,Traditional
20220806,2022-08-06,5,8,34.20,0,0,13,Grill,Gourmet
20220806,2022-08-06,5,8,34.20,0,0,14,Spanish,Traditional
20220806,2022-08-06,5,8,34.20,0,0,15,Spanish,Business
20220806,2022-08-06,5,8,34.20,0,0,16,Grill,Traditional
20220806,2022-08-06,5,8,34.20,0,0,17,Mediterranean,Traditional
20220806,2022-08-06,5,8,34.20,0,0,18,Mediterranean,Business
20220806,2022-08-06,5,8,34.20,0,0,19,Grill,Business
20220806,2022-08-06,5,8,34.20,0,0,20,Italian,Business
20220807,2022-08-07,6,8,31.90,0,0,1,Grill,Gourmet
20220807,2022-08-07,6,8,31.90,0,0,2,Spanish,Traditional
20220807,2022-08-07,6,8,31.90,0,0,3,Italian,Business
20220807,2022-08-07,6,8,31.90,0,0,4,Italian,Business
20220807,2022-08-07,6,8,31.90,0,0,5,Italian,Gourmet
20220807,2022-08-07,6,8,31.90,0,0,6,Mediterranean,Traditional
20220807,2022-08-07,6,8,31.90,0,0,7,Spanish,Family
20220807,2022-08-07,6,8,31.90,0,0,8,Mediterranean,Family
20220807,2022-08-07,6,8,31.90,0,0,9,Italian,Traditional
20220807,2022-08-07,6,8,31.90,0,0,10,Mediterranean,Gourmet
20220807,2022-08-07,6,8,31.90,0,0,11,Italian,Traditional
20220807,2022-08-07,6,8,31.90,0,0,12,Mediterranean,Traditional
20220807,2022-08-07,6,8,31.90,0,0,13,Grill,Gourmet
20220807,2022-08-07,6,8,31.90,0,0,14,Spanish,Traditional
20220807,2022-08-07,6,8,31.90,0,0,15,Spanish,Business
20220807,2022-08-07,6,8,31.90,0,0,16,Grill,Traditional
20220807,2022-08-07,6,8,31.90,0,0,17,Mediterranean,Traditional
20220807,2022-08-07,6,8,31.90,0,0,18,Mediterranean,Business
20220807,2022-08-07,6,8,31.90,0,0,19,Grill,Business
20220807,2022-08-07,6,8,31.90,0,0,20,Italian,Business
20220808,2022-08-08,0,8,35.10,0,1,1,Grill,Gourmet
20220808,2022-08-08,0,8,35.10,0,1,2,Spanish,Traditional
20220808,2022-08-08,0,8,35.10,0,1,3,Italian,Business
20220808,2022-08-08,0,8,35.10,0,1,4,Italian,Business
20220808,2022-08-08,0,8,35.10,0,1,5,Italian,Gourmet
20220808,2022-08-08,0,8,35.10,0,1,6,Mediterranean,Traditional
20220808,2022-08-08,0,8,35.10,0,1,7,Spanish,Family
20220808,2022-08-08,0,8,35.10,0,1,8,Mediterranean,Family
20220808,2022-08-08,0,8,35.10,0,1,9,Italian,Traditional
20220808,2022-08-08,0,8,35.10,0,1,10,Mediterranean,Gourmet
20220808,2022-08-08,0,8,35.10,0,1,11,Italian,Traditional
20220808,2022-08-08,0,8,35.10,0,1,12,Mediterranean,Traditional
20220808,2022-08-08,0,8,35.10,0,1,13,Grill,Gourmet
20220808,2022-08-08,0,8,35.10,0,1,14,Spanish,Traditional
20220808,2022-08-08,0,8,35.10,0,1,15,Spanish,Business
20220808,2022-08-08,0,8,35.10,0,1,16,Grill,Traditional
20220808,2022-08-08,0,8,35.10,0,1,17,Mediterranean,Traditional
20220808,2022-08-08,0,8,35.10,0,1,18,Mediterranean,Business
20220808,2022-08-08,0,8,35.10,0,1,19,Grill,Business
20220808,2022-08-08,0,8,35.10,0,1,20,Italian,Business
20220809,2022-08-09,1,8,32.50,0,1,1,Grill,Gourmet
20220809,2022-08-09,1,8,32.50,0,1,2,Spanish,Traditional
20220809,2022-08-09,1,8,32.50,0,1,3,Italian,Business
20220809,2022-08-09,1,8,32.50,0,1,4,Italian,Business
20220809,2022-08-09,1,8,32.50,0,1,5,Italian,Gourmet
20220809,2022-08-09,1,8,32.50,0,1,6,Mediterranean,Traditional
20220809,2022-08-09,1,8,32.50,0,1,7,Spanish,Family
20220809,2022-08-09,1,8,32.50,0,1,8,Mediterranean,Family
20220809,2022-08-09,1,8,32.50,0,1,9,Italian,Traditional
20220809,2022-08-09,1,8,32.50,0,1,10,Mediterranean,Gourmet
20220809,2022-08-09,1,8,32.50,0,1,11,Italian,Traditional
20220809,2022-08-09,1,8,32.50,0,1,12,Mediterranean,Traditional
20220809,2022-08-09,1,8,32.50,0,1,13,Grill,Gourmet
20220809,2022-08-09,1,8,32.50,0,1,14,Spanish,Traditional
20220809,2022-08-09,1,8,32.50,0,1,15,Spanish,Business
20220809,2022-08-09,1,8,32.50,0,1,16,Grill,Traditional
20220809,2022-08-09,1,8,32.50,0,1,17,Mediterranean,Traditional
20220809,2022-08-09,1,8,32.50,0,1,18,Mediterranean,Business
20220809,2022-08-09,1,8,32.50,0,1,19,Grill,Business
20220809,2022-08-09,1,8,32.50,0,1,20,Italian,Business
20220810,2022-08-10,2,8,37.00,0,1,1,Grill,Gourmet
20220810,2022-08-10,2,8,37.00,0,1,2,Spanish,Traditional
20220810,2022-08-10,2,8,37.00,0,1,3,Italian,Business
20220810,2022-08-10,2,8,37.00,0,1,4,Italian,Business
20220810,2022-08-10,2,8,37.00,0,1,5,Italian,Gourmet
20220810,2022-08-10,2,8,37.00,0,1,6,Mediterranean,Traditional
20220810,2022-08-10,2,8,37.00,0,1,7,Spanish,Family
20220810,2022-08-10,2,8,37.00,0,1,8,Mediterranean,Family
20220810,2022-08-10,2,8,37.00,0,1,9,Italian,Traditional
20220810,2022-08-10,2,8,37.00,0,1,10,Mediterranean,Gourmet
20220810,2022-08-10,2,8,37.00,0,1,11,Italian,Traditional
20220810,2022-08-10,2,8,37.00,0,1,12,Mediterranean,Traditional
20220810,2022-08-10,2,8,37.00,0,1,13,Grill,Gourmet
20220810,2022-08-10,2,8,37.00,0,1,14,Spanish,Traditional
20220810,2022-08-10,2,8,37.00,0,1,15,Spanish,Business
20220810,2022-08-10,2,8,37.00,0,1,16,Grill,Traditional
20220810,2022-08-10,2,8,37.00,0,1,17,Mediterranean,Traditional
20220810,2022-08-10,2,8,37.00,0,1,18,Mediterranean,Business
20220810,2022-08-10,2,8,37.00,0,1,19,Grill,Business
20220810,2022-08-10,2,8,37.00,0,1,20,Italian,Business
20220811,2022-08-11,3,8,28.70,0,1,1,Grill,Gourmet
20220811,2022-08-11,3,8,28.70,0,1,2,Spanish,Traditional
20220811,2022-08-11,3,8,28.70,0,1,3,Italian,Business
20220811,2022-08-11,3,8,28.70,0,1,4,Italian,Business
20220811,2022-08-11,3,8,28.70,0,1,5,Italian,Gourmet
20220811,2022-08-11,3,8,28.70,0,1,6,Mediterranean,Traditional
20220811,2022-08-11,3,8,28.70,0,1,7,Spanish,Family
20220811,2022-08-11,3,8,28.70,0,1,8,Mediterranean,Family
20220811,2022-08-11,3,8,28.70,0,1,9,Italian,Traditional
20220811,2022-08-11,3,8,28.70,0,1,10,Mediterranean,Gourmet
20220811,2022-08-11,3,8,28.70,0,1,11,Italian,Traditional
20220811,2022-08-11,3,8,28.70,0,1,12,Mediterranean,Traditional
20220811,2022-08-11,3,8,28.70,0,1,13,Grill,Gourmet
20220811,2022-08-11,3,8,28.70,0,1,14,Spanish,Traditional
20220811,2022-08-11,3,8,28.70,0,1,15,Spanish,Business
20220811,2022-08-11,3,8,28.70,0,1,16,Grill,Traditional
20220811,2022-08-11,3,8,28.70,0,1,17,Mediterranean,Traditional
20220811,2022-08-11,3,8,28.70,0,1,18,Mediterranean,Business
20220811,2022-08-11,3,8,28.70,0,1,19,Grill,Business
20220811,2022-08-11,3,8,28.70,0,1,20,Italian,Business
20220812,2022-08-12,4,8,31.80,0,0,1,Grill,Gourmet
20220812,2022-08-12,4,8,31.80,0,0,2,Spanish,Traditional
20220812,2022-08-12,4,8,31.80,0,0,3,Italian,Business
20220812,2022-08-12,4,8,31.80,0,0,4,Italian,Business
20220812,2022-08-12,4,8,31.80,0,0,5,Italian,Gourmet
20220812,2022-08-12,4,8,31.80,0,0,6,Mediterranean,Traditional
20220812,2022-08-12,4,8,31.80,0,0,7,Spanish,Family
20220812,2022-08-12,4,8,31.80,0,0,8,Mediterranean,Family
20220812,2022-08-12,4,8,31.80,0,0,9,Italian,Traditional
20220812,2022-08-12,4,8,31.80,0,0,10,Mediterranean,Gourmet
20220812,2022-08-12,4,8,31.80,0,0,11,Italian,Traditional
20220812,2022-08-12,4,8,31.80,0,0,12,Mediterranean,Traditional
20220812,2022-08-12,4,8,31.80,0,0,13,Grill,Gourmet
20220812,2022-08-12,4,8,31.80,0,0,14,Spanish,Traditional
20220812,2022-08-12,4,8,31.80,0,0,15,Spanish,Business
20220812,2022-08-12,4,8,31.80,0,0,16,Grill,Traditional
20220812,2022-08-12,4,8,31.80,0,0,17,Mediterranean,Traditional
20220812,2022-08-12,4,8,31.80,0,0,18,Mediterranean,Business
20220812,2022-08-12,4,8,31.80,0,0,19,Grill,Business
20220812,2022-08-12,4,8,31.80,0,0,20,Italian,Business
20220813,2022-08-13,5,8,28.60,0,0,1,Grill,Gourmet
20220813,2022-08-13,5,8,28.60,0,0,2,Spanish,Traditional
20220813,2022-08-13,5,8,28.60,0,0,3,Italian,Business
20220813,2022-08-13,5,8,28.60,0,0,4,Italian,Business
20220813,2022-08-13,5,8,28.60,0,0,5,Italian,Gourmet
20220813,2022-08-13,5,8,28.60,0,0,6,Mediterranean,Traditional
20220813,2022-08-13,5,8,28.60,0,0,7,Spanish,Family
20220813,2022-08-13,5,8,28.60,0,0,8,Mediterranean,Family
20220813,2022-08-13,5,8,28.60,0,0,9,Italian,Traditional
20220813,2022-08-13,5,8,28.60,0,0,10,Mediterranean,Gourmet
20220813,2022-08-13,5,8,28.60,0,0,11,Italian,Traditional
20220813,2022-08-13,5,8,28.60,0,0,12,Mediterranean,Traditional
20220813,2022-08-13,5,8,28.60,0,0,13,Grill,Gourmet
20220813,2022-08-13,5,8,28.60,0,0,14,Spanish,Traditional
20220813,2022-08-13,5,8,28.60,0,0,15,Spanish,Business
20220813,2022-08-13,5,8,28.60,0,0,16,Grill,Traditional
20220813,2022-08-13,5,8,28.60,0,0,17,Mediterranean,Traditional
20220813,2022-08-13,5,8,28.60,0,0,18,Mediterranean,Business
20220813,2022-08-13,5,8,28.60,0,0,19,Grill,Business
20220813,2022-08-13,5,8,28.60,0,0,20,Italian,Business
20220814,2022-08-14,6,8,31.00,0,0,1,Grill,Gourmet
20220814,2022-08-14,6,8,31.00,0,0,2,Spanish,Traditional
20220814,2022-08-14,6,8,31.00,0,0,3,Italian,Business
20220814,2022-08-14,6,8,31.00,0,0,4,Italian,Business
20220814,2022-08-14,6,8,31.00,0,0,5,Italian,Gourmet
20220814,2022-08-14,6,8,31.00,0,0,6,Mediterranean,Traditional
20220814,2022-08-14,6,8,31.00,0,0,7,Spanish,Family
20220814,2022-08-14,6,8,31.00,0,0,8,Mediterranean,Family
20220814,2022-08-14,6,8,31.00,0,0,9,Italian,Traditional
20220814,2022-08-14,6,8,31.00,0,0,10,Mediterranean,Gourmet
20220814,2022-08-14,6,8,31.00,0,0,11,Italian,Traditional
20220814,2022-08-14,6,8,31.00,0,0,12,Mediterranean,Traditional
20220814,2022-08-14,6,8,31.00,0,0,13,Grill,Gourmet
20220814,2022-08-14,6,8,31.00,0,0,14,Spanish,Traditional
20220814,2022-08-14,6,8,31.00,0,0,15,Spanish,Business
20220814,2022-08-14,6,8,31.00,0,0,16,Grill,Traditional
20220814,2022-08-14,6,8,31.00,0,0,17,Mediterranean,Traditional
20220814,2022-08-14,6,8,31.00,0,0,18,Mediterranean,Business
20220814,2022-08-14,6,8,31.00,0,0,19,Grill,Business
20220814,2022-08-14,6,8,31.00,0,0,20,Italian,Business
20220815,2022-08-15,0,8,30.40,0,1,1,Grill,Gourmet
20220815,2022-08-15,0,8,30.40,0,1,2,Spanish,Traditional
20220815,2022-08-15,0,8,30.40,0,1,3,Italian,Business
20220815,2022-08-15,0,8,30.40,0,1,4,Italian,Business
20220815,2022-08-15,0,8,30.40,0,1,5,Italian,Gourmet
20220815,2022-08-15,0,8,30.40,0,1,6,Mediterranean,Traditional
20220815,2022-08-15,0,8,30.40,0,1,7,Spanish,Family
20220815,2022-08-15,0,8,30.40,0,1,8,Mediterranean,Family
20220815,2022-08-15,0,8,30.40,0,1,9,Italian,Traditional
20220815,2022-08-15,0,8,30.40,0,1,10,Mediterranean,Gourmet
20220815,2022-08-15,0,8,30.40,0,1,11,Italian,Traditional
20220815,2022-08-15,0,8,30.40,0,1,12,Mediterranean,Traditional
20220815,2022-08-15,0,8,30.40,0,1,13,Grill,Gourmet
20220815,2022-08-15,0,8,30.40,0,1,14,Spanish,Traditional
20220815,2022-08-15,0,8,30.40,0,1,15,Spanish,Business
20220815,2022-08-15,0,8,30.40,0,1,16,Grill,Traditional
20220815,2022-08-15,0,8,30.40,0,1,17,Mediterranean,Traditional
20220815,2022-08-15,0,8,30.40,0,1,18,Mediterranean,Business
20220815,2022-08-15,0,8,30.40,0,1,19,Grill,Business
20220815,2022-08-15,0,8,30.40,0,1,20,Italian,Business
20220816,2022-08-16,1,8,33.20,0,1,1,Grill,Gourmet
20220816,2022-08-16,1,8,33.20,0,1,2,Spanish,Traditional
20220816,2022-08-16,1,8,33.20,0,1,3,Italian,Business
20220816,2022-08-16,1,8,33.20,0,1,4,Italian,Business
20220816,2022-08-16,1,8,33.20,0,1,5,Italian,Gourmet
20220816,2022-08-16,1,8,33.20,0,1,6,Mediterranean,Traditional
20220816,2022-08-16,1,8,33.20,0,1,7,Spanish,Family
20220816,2022-08-16,1,8,33.20,0,1,8,Mediterranean,Family
20220816,2022-08-16,1,8,33.20,0,1,9,Italian,Traditional
20220816,2022-08-16,1,8,33.20,0,1,10,Mediterranean,Gourmet
20220816,2022-08-16,1,8,33.20,0,1,11,Italian,Traditional
20220816,2022-08-16,1,8,33.20,0,1,12,Mediterranean,Traditional
20220816,2022-08-16,1,8,33.20,0,1,13,Grill,Gourmet
20220816,2022-08-16,1,8,33.20,0,1,14,Spanish,Traditional
20220816,2022-08-16,1,8,33.20,0,1,15,Spanish,Business
20220816,2022-08-16,1,8,33.20,0,1,16,Grill,Traditional
20220816,2022-08-16,1,8,33.20,0,1,17,Mediterranean,Traditional
20220816,2022-08-16,1,8,33.20,0,1,18,Mediterranean,Business
20220816,2022-08-16,1,8,33.20,0,1,19,Grill,Business
20220816,2022-08-16,1,8,33.20,0,1,20,Italian,Business
20220817,2022-08-17,2,8,33.60,0,1,1,Grill,Gourmet
20220817,2022-08-17,2,8,33.60,0,1,2,Spanish,Traditional
20220817,2022-08-17,2,8,33.60,0,1,3,Italian,Business
20220817,2022-08-17,2,8,33.60,0,1,4,Italian,Business
20220817,2022-08-17,2,8,33.60,0,1,5,Italian,Gourmet
20220817,2022-08-17,2,8,33.60,0,1,6,Mediterranean,Traditional
20220817,2022-08-17,2,8,33.60,0,1,7,Spanish,Family
20220817,2022-08-17,2,8,33.60,0,1,8,Mediterranean,Family
20220817,2022-08-17,2,8,33.60,0,1,9,Italian,Traditional
20220817,2022-08-17,2,8,33.60,0,1,10,Mediterranean,Gourmet
20220817,2022-08-17,2,8,33.60,0,1,11,Italian,Traditional
20220817,2022-08-17,2,8,33.60,0,1,12,Mediterranean,Traditional
20220817,2022-08-17,2,8,33.60,0,1,13,Grill,Gourmet
20220817,2022-08-17,2,8,33.60,0,1,14,Spanish,Traditional
20220817,2022-08-17,2,8,33.60,0,1,15,Spanish,Business
20220817,2022-08-17,2,8,33.60,0,1,16,Grill,Traditional
20220817,2022-08-17,2,8,33.60,0,1,17,Mediterranean,Traditional
20220817,2022-08-17,2,8,33.60,0,1,18,Mediterranean,Business
20220817,2022-08-17,2,8,33.60,0,1,19,Grill,Business
20220817,2022-08-17,2,8,33.60,0,1,20,Italian,Business
20220818,2022-08-18,3,8,31.80,0,1,1,Grill,Gourmet
20220818,2022-08-18,3,8,31.80,0,1,2,Spanish,Traditional
20220818,2022-08-18,3,8,31.80,0,1,3,Italian,Business
20220818,2022-08-18,3,8,31.80,0,1,4,Italian,Business
20220818,2022-08-18,3,8,31.80,0,1,5,Italian,Gourmet
20220818,2022-08-18,3,8,31.80,0,1,6,Mediterranean,Traditional
20220818,2022-08-18,3,8,31.80,0,1,7,Spanish,Family
20220818,2022-08-18,3,8,31.80,0,1,8,Mediterranean,Family
20220818,2022-08-18,3,8,31.80,0,1,9,Italian,Traditional
20220818,2022-08-18,3,8,31.80,0,1,10,Mediterranean,Gourmet
20220818,2022-08-18,3,8,31.80,0,1,11,Italian,Traditional
20220818,2022-08-18,3,8,31.80,0,1,12,Mediterranean,Traditional
20220818,2022-08-18,3,8,31.80,0,1,13,Grill,Gourmet
20220818,2022-08-18,3,8,31.80,0,1,14,Spanish,Traditional
20220818,2022-08-18,3,8,31.80,0,1,15,Spanish,Business
20220818,2022-08-18,3,8,31.80,0,1,16,Grill,Traditional
20220818,2022-08-18,3,8,31.80,0,1,17,Mediterranean,Traditional
20220818,2022-08-18,3,8,31.80,0,1,18,Mediterranean,Business
20220818,2022-08-18,3,8,31.80,0,1,19,Grill,Business
20220818,2022-08-18,3,8,31.80,0,1,20,Italian,Business
20220819,2022-08-19,4,8,31.50,0,0,1,Grill,Gourmet
20220819,2022-08-19,4,8,31.50,0,0,2,Spanish,Traditional
20220819,2022-08-19,4,8,31.50,0,0,3,Italian,Business
20220819,2022-08-19,4,8,31.50,0,0,4,Italian,Business
20220819,2022-08-19,4,8,31.50,0,0,5,Italian,Gourmet
20220819,2022-08-19,4,8,31.50,0,0,6,Mediterranean,Traditional
20220819,2022-08-19,4,8,31.50,0,0,7,Spanish,Family
20220819,2022-08-19,4,8,31.50,0,0,8,Mediterranean,Family
20220819,2022-08-19,4,8,31.50,0,0,9,Italian,Traditional
20220819,2022-08-19,4,8,31.50,0,0,10,Mediterranean,Gourmet
20220819,2022-08-19,4,8,31.50,0,0,11,Italian,Traditional
20220819,2022-08-19,4,8,31.50,0,0,12,Mediterranean,Traditional
20220819,2022-08-19,4,8,31.50,0,0,13,Grill,Gourmet
20220819,2022-08-19,4,8,31.50,0,0,14,Spanish,Traditional
20220819,2022-08-19,4,8,31.50,0,0,15,Spanish,Business
20220819,2022-08-19,4,8,31.50,0,0,16,Grill,Traditional
20220819,2022-08-19,4,8,31.50,0,0,17,Mediterranean,Traditional
20220819,2022-08-19,4,8,31.50,0,0,18,Mediterranean,Business
20220819,2022-08-19,4,8,31.50,0,0,19,Grill,Business
20220819,2022-08-19,4,8,31.50,0,0,20,Italian,Business
20220820,2022-08-20,5,8,35.80,0,0,1,Grill,Gourmet
20220820,2022-08-20,5,8,35.80,0,0,2,Spanish,Traditional
20220820,2022-08-20,5,8,35.80,0,0,3,Italian,Business
20220820,2022-08-20,5,8,35.80,0,0,4,Italian,Business
20220820,2022-08-20,5,8,35.80,0,0,5,Italian,Gourmet
20220820,2022-08-20,5,8,35.80,0,0,6,Mediterranean,Traditional
20220820,2022-08-20,5,8,35.80,0,0,7,Spanish,Family
20220820,2022-08-20,5,8,35.80,0,0,8,Mediterranean,Family
20220820,2022-08-20,5,8,35.80,0,0,9,Italian,Traditional
20220820,2022-08-20,5,8,35.80,0,0,10,Mediterranean,Gourmet
20220820,2022-08-20,5,8,35.80,0,0,11,Italian,Traditional
20220820,2022-08-20,5,8,35.80,0,0,12,Mediterranean,Traditional
20220820,2022-08-20,5,8,35.80,0,0,13,Grill,Gourmet
20220820,2022-08-20,5,8,35.80,0,0,14,Spanish,Traditional
20220820,2022-08-20,5,8,35.80,0,0,15,Spanish,Business
20220820,2022-08-20,5,8,35.80,0,0,16,Grill,Traditional
20220820,2022-08-20,5,8,35.80,0,0,17,Mediterranean,Traditional
20220820,2022-08-20,5,8,35.80,0,0,18,Mediterranean,Business
20220820,2022-08-20,5,8,35.80,0,0,19,Grill,Business
20220820,2022-08-20,5,8,35.80,0,0,20,Italian,Business
20220821,2022-08-21,6,8,34.10,0,0,1,Grill,Gourmet
20220821,2022-08-21,6,8,34.10,0,0,2,Spanish,Traditional
20220821,2022-08-21,6,8,34.10,0,0,3,Italian,Business
20220821,2022-08-21,6,8,34.10,0,0,4,Italian,Business
20220821,2022-08-21,6,8,34.10,0,0,5,Italian,Gourmet
20220821,2022-08-21,6,8,34.10,0,0,6,Mediterranean,Traditional
20220821,2022-08-21,6,8,34.10,0,0,7,Spanish,Family
20220821,2022-08-21,6,8,34.10,0,0,8,Mediterranean,Family
20220821,2022-08-21,6,8,34.10,0,0,9,Italian,Traditional
20220821,2022-08-21,6,8,34.10,0,0,10,Mediterranean,Gourmet
